an_ric	gene
Mannua_Ricinus.5835.nuc comp18415_c0_seq1_m.16505
Mannua_Ricinus.5836.nuc comp18416_c0_seq2_m.27124
Mannua_Ricinus.5837.nuc comp18417_c0_seq1_m.32654
Mannua_Ricinus.5838.nuc comp18418_c0_seq1_m.10125
Mannua_Ricinus.5839.nuc comp18419_c0_seq1_m.10126
Mannua_Ricinus.584.nuc comp11110_c0_seq4_m.32450
Mannua_Ricinus.5840.nuc comp18421_c0_seq1_m.10127
Mannua_Ricinus.5841.nuc comp18422_c0_seq1_m.17638
Mannua_Ricinus.5842.nuc comp18423_c0_seq5_m.34333
Mannua_Ricinus.5843.nuc comp18424_c0_seq1_m.16107
Mannua_Ricinus.5844.nuc comp18425_c0_seq2_m.35510
Mannua_Ricinus.5845.nuc comp18426_c0_seq1_m.26942
Mannua_Ricinus.5846.nuc comp18427_c0_seq1_m.10129
Mannua_Ricinus.5847.nuc comp18428_c0_seq1_m.10131
Mannua_Ricinus.5848.nuc comp18429_c0_seq1_m.23637
Mannua_Ricinus.5849.nuc comp18432_c0_seq1_m.16877
Mannua_Ricinus.585.nuc comp11111_c0_seq1_m.33308
Mannua_Ricinus.5850.nuc comp18434_c0_seq1_m.10134
Mannua_Ricinus.5851.nuc comp18436_c0_seq1_m.10138
Mannua_Ricinus.5852.nuc comp18437_c0_seq1_m.15397
Mannua_Ricinus.5853.nuc comp18441_c0_seq14_m.31825
Mannua_Ricinus.5854.nuc comp18441_c0_seq1_m.31787
Mannua_Ricinus.5855.nuc comp18442_c0_seq1_m.28415
Mannua_Ricinus.5856.nuc comp18443_c0_seq1_m.27032
Mannua_Ricinus.5857.nuc comp18444_c0_seq1_m.18797
Mannua_Ricinus.5858.nuc comp18447_c0_seq2_m.20111
Mannua_Ricinus.5859.nuc comp18450_c0_seq1_m.10139
Mannua_Ricinus.586.nuc comp11112_c1_seq1_m.32589
Mannua_Ricinus.5860.nuc comp18452_c0_seq1_m.10141
Mannua_Ricinus.5861.nuc comp18454_c0_seq1_m.37453
Mannua_Ricinus.5862.nuc comp18455_c0_seq1_m.10143
Mannua_Ricinus.5863.nuc comp18456_c0_seq1_m.23641
Mannua_Ricinus.5864.nuc comp18456_c0_seq2_m.23646
Mannua_Ricinus.5865.nuc comp18458_c0_seq1_m.35893
Mannua_Ricinus.5866.nuc comp18459_c0_seq4_m.36758
Mannua_Ricinus.5867.nuc comp18461_c0_seq1_m.10144
Mannua_Ricinus.5868.nuc comp18462_c0_seq1_m.10146
Mannua_Ricinus.5869.nuc comp18463_c0_seq1_m.10147
Mannua_Ricinus.587.nuc comp11114_c0_seq1_m.20519
Mannua_Ricinus.5870.nuc comp18464_c0_seq2_m.16439
Mannua_Ricinus.5871.nuc comp18465_c0_seq2_m.32318
Mannua_Ricinus.5872.nuc comp18466_c0_seq1_m.10148
Mannua_Ricinus.5873.nuc comp18467_c0_seq1_m.37446
Mannua_Ricinus.5874.nuc comp18468_c0_seq1_m.29298
Mannua_Ricinus.5875.nuc comp18469_c0_seq1_m.10149
Mannua_Ricinus.5876.nuc comp18470_c0_seq1_m.10150
Mannua_Ricinus.5877.nuc comp18472_c0_seq1_m.29181
Mannua_Ricinus.5878.nuc comp18472_c0_seq1_m.29182
Mannua_Ricinus.5879.nuc comp18473_c0_seq1_m.30339
Mannua_Ricinus.588.nuc comp11115_c0_seq2_m.15899
Mannua_Ricinus.5880.nuc comp18474_c0_seq1_m.10152
Mannua_Ricinus.5881.nuc comp18475_c0_seq1_m.10154
Mannua_Ricinus.5882.nuc comp18476_c0_seq1_m.27719
Mannua_Ricinus.5883.nuc comp18478_c0_seq1_m.10155
Mannua_Ricinus.5884.nuc comp18480_c0_seq1_m.24438
Mannua_Ricinus.5885.nuc comp18481_c1_seq1_m.31675
Mannua_Ricinus.5886.nuc comp18482_c0_seq1_m.29532
Mannua_Ricinus.5887.nuc comp18482_c0_seq3_m.29536
Mannua_Ricinus.5888.nuc comp18485_c0_seq1_m.38199
Mannua_Ricinus.5889.nuc comp18488_c0_seq1_m.10160
Mannua_Ricinus.589.nuc comp11116_c0_seq1_m.5241
Mannua_Ricinus.5890.nuc comp18490_c0_seq1_m.27389
Mannua_Ricinus.5891.nuc comp18491_c0_seq1_m.10163
Mannua_Ricinus.5892.nuc comp18492_c0_seq1_m.17151
Mannua_Ricinus.5893.nuc comp18492_c0_seq2_m.17154
Mannua_Ricinus.5894.nuc comp18493_c0_seq1_m.38105
Mannua_Ricinus.5895.nuc comp18494_c0_seq1_m.18560
Mannua_Ricinus.5896.nuc comp18494_c1_seq1_m.18561
Mannua_Ricinus.5897.nuc comp18496_c0_seq1_m.10169
Mannua_Ricinus.5898.nuc comp18497_c0_seq1_m.10170
Mannua_Ricinus.5899.nuc comp18500_c0_seq1_m.21664
Mannua_Ricinus.59.nuc comp10120_c0_seq3_m.39212
Mannua_Ricinus.590.nuc comp11120_c0_seq1_m.5250
Mannua_Ricinus.5900.nuc comp18501_c0_seq1_m.33074
Mannua_Ricinus.5901.nuc comp18504_c0_seq1_m.18459
Mannua_Ricinus.5902.nuc comp18504_c0_seq2_m.18458
Mannua_Ricinus.5903.nuc comp18505_c0_seq3_m.26598
Mannua_Ricinus.5904.nuc comp18509_c0_seq1_m.10174
Mannua_Ricinus.5905.nuc comp18510_c0_seq1_m.10176
Mannua_Ricinus.5906.nuc comp18512_c0_seq1_m.10179
Mannua_Ricinus.5907.nuc comp18513_c0_seq1_m.10180
Mannua_Ricinus.5908.nuc comp18514_c0_seq1_m.32349
Mannua_Ricinus.5909.nuc comp18515_c0_seq1_m.24489
Mannua_Ricinus.591.nuc comp11121_c0_seq1_m.5251
Mannua_Ricinus.5910.nuc comp18516_c0_seq2_m.32369
Mannua_Ricinus.5911.nuc comp18517_c0_seq1_m.10181
Mannua_Ricinus.5912.nuc comp18518_c0_seq1_m.35924
Mannua_Ricinus.5913.nuc comp18519_c0_seq1_m.10182
Mannua_Ricinus.5914.nuc comp18520_c0_seq1_m.32445
Mannua_Ricinus.5915.nuc comp18524_c0_seq1_m.10184
Mannua_Ricinus.5916.nuc comp18525_c0_seq1_m.30738
Mannua_Ricinus.5917.nuc comp18527_c0_seq1_m.29954
Mannua_Ricinus.5918.nuc comp18528_c0_seq1_m.10187
Mannua_Ricinus.5919.nuc comp18530_c0_seq1_m.26829
Mannua_Ricinus.592.nuc comp11122_c0_seq1_m.5252
Mannua_Ricinus.5920.nuc comp18531_c0_seq1_m.33023
Mannua_Ricinus.5921.nuc comp18533_c0_seq1_m.36850
Mannua_Ricinus.5922.nuc comp18533_c1_seq6_m.36851
Mannua_Ricinus.5923.nuc comp18535_c2_seq1_m.38036
Mannua_Ricinus.5924.nuc comp18536_c0_seq1_m.22562
Mannua_Ricinus.5925.nuc comp18537_c0_seq1_m.36299
Mannua_Ricinus.5926.nuc comp18539_c1_seq1_m.17443
Mannua_Ricinus.5927.nuc comp1853_c0_seq1_m.422
Mannua_Ricinus.5928.nuc comp18540_c0_seq1_m.10190
Mannua_Ricinus.5929.nuc comp18541_c0_seq1_m.32214
Mannua_Ricinus.593.nuc comp11123_c0_seq1_m.5253
Mannua_Ricinus.5930.nuc comp18541_c0_seq4_m.32210
Mannua_Ricinus.5931.nuc comp18541_c0_seq6_m.32211
Mannua_Ricinus.5932.nuc comp18542_c0_seq1_m.20644
Mannua_Ricinus.5933.nuc comp18543_c0_seq1_m.10193
Mannua_Ricinus.5934.nuc comp18544_c0_seq1_m.10194
Mannua_Ricinus.5935.nuc comp18545_c1_seq1_m.29305
Mannua_Ricinus.5936.nuc comp18547_c0_seq1_m.10195
Mannua_Ricinus.5937.nuc comp18548_c0_seq1_m.33422
Mannua_Ricinus.5938.nuc comp18548_c0_seq3_m.33425
Mannua_Ricinus.5939.nuc comp18549_c0_seq1_m.10197
Mannua_Ricinus.594.nuc comp11125_c0_seq1_m.5255
Mannua_Ricinus.5940.nuc comp18552_c0_seq1_m.18062
Mannua_Ricinus.5941.nuc comp18555_c0_seq1_m.38887
Mannua_Ricinus.5942.nuc comp18556_c0_seq1_m.31774
Mannua_Ricinus.5943.nuc comp18557_c0_seq8_m.31270
Mannua_Ricinus.5944.nuc comp18558_c0_seq4_m.19323
Mannua_Ricinus.5945.nuc comp18559_c0_seq1_m.10198
Mannua_Ricinus.5946.nuc comp18560_c0_seq1_m.34934
Mannua_Ricinus.5947.nuc comp18562_c0_seq1_m.10201
Mannua_Ricinus.5948.nuc comp18563_c0_seq1_m.36116
Mannua_Ricinus.5949.nuc comp18564_c0_seq1_m.10202
Mannua_Ricinus.595.nuc comp11126_c0_seq1_m.5257
Mannua_Ricinus.5950.nuc comp18565_c0_seq2_m.24976
Mannua_Ricinus.5951.nuc comp18566_c0_seq1_m.10203
Mannua_Ricinus.5952.nuc comp18567_c0_seq1_m.10207
Mannua_Ricinus.5953.nuc comp18569_c0_seq1_m.10209
Mannua_Ricinus.5954.nuc comp18570_c0_seq1_m.32116
Mannua_Ricinus.5955.nuc comp18571_c0_seq1_m.10210
Mannua_Ricinus.5956.nuc comp18571_c0_seq1_m.10211
Mannua_Ricinus.5957.nuc comp18572_c0_seq2_m.29706
Mannua_Ricinus.5958.nuc comp18572_c0_seq2_m.29707
Mannua_Ricinus.5959.nuc comp18573_c0_seq1_m.18878
Mannua_Ricinus.596.nuc comp11129_c0_seq1_m.16455
Mannua_Ricinus.5960.nuc comp18574_c0_seq1_m.29224
Mannua_Ricinus.5961.nuc comp18574_c0_seq3_m.29228
Mannua_Ricinus.5962.nuc comp18576_c0_seq1_m.21015
Mannua_Ricinus.5963.nuc comp18579_c0_seq1_m.20813
Mannua_Ricinus.5964.nuc comp18580_c0_seq1_m.15911
Mannua_Ricinus.5965.nuc comp18580_c0_seq2_m.15913
Mannua_Ricinus.5966.nuc comp18581_c0_seq2_m.15925
Mannua_Ricinus.5967.nuc comp18582_c0_seq7_m.30189
Mannua_Ricinus.5968.nuc comp18583_c0_seq6_m.26628
Mannua_Ricinus.5969.nuc comp18584_c0_seq1_m.38752
Mannua_Ricinus.597.nuc comp11130_c0_seq1_m.25529
Mannua_Ricinus.5970.nuc comp18588_c0_seq1_m.28782
Mannua_Ricinus.5971.nuc comp18591_c0_seq1_m.10220
Mannua_Ricinus.5972.nuc comp18592_c0_seq1_m.10221
Mannua_Ricinus.5973.nuc comp18593_c0_seq1_m.31520
Mannua_Ricinus.5974.nuc comp18594_c0_seq1_m.10224
Mannua_Ricinus.5975.nuc comp18597_c0_seq1_m.10226
Mannua_Ricinus.5976.nuc comp18599_c0_seq1_m.31483
Mannua_Ricinus.5977.nuc comp185_c0_seq1_m.17409
Mannua_Ricinus.5978.nuc comp18600_c0_seq1_m.10228
Mannua_Ricinus.5979.nuc comp18602_c0_seq1_m.10233
Mannua_Ricinus.598.nuc comp11131_c0_seq2_m.25606
Mannua_Ricinus.5980.nuc comp18603_c0_seq1_m.10235
Mannua_Ricinus.5981.nuc comp18604_c0_seq1_m.10236
Mannua_Ricinus.5982.nuc comp18605_c0_seq1_m.18061
Mannua_Ricinus.5983.nuc comp18608_c0_seq1_m.18640
Mannua_Ricinus.5984.nuc comp18609_c3_seq1_m.28970
Mannua_Ricinus.5985.nuc comp18611_c0_seq1_m.18281
Mannua_Ricinus.5986.nuc comp18612_c0_seq1_m.35757
Mannua_Ricinus.5987.nuc comp18613_c0_seq1_m.24254
Mannua_Ricinus.5988.nuc comp18614_c0_seq1_m.38520
Mannua_Ricinus.5989.nuc comp18615_c0_seq1_m.10240
Mannua_Ricinus.599.nuc comp11132_c0_seq1_m.38596
Mannua_Ricinus.5990.nuc comp18617_c0_seq1_m.10243
Mannua_Ricinus.5991.nuc comp18618_c0_seq1_m.37282
Mannua_Ricinus.5992.nuc comp18622_c0_seq1_m.10244
Mannua_Ricinus.5993.nuc comp18623_c0_seq1_m.27056
Mannua_Ricinus.5994.nuc comp18624_c0_seq1_m.23053
Mannua_Ricinus.5995.nuc comp18624_c0_seq3_m.23051
Mannua_Ricinus.5996.nuc comp18625_c0_seq1_m.10245
Mannua_Ricinus.5997.nuc comp18629_c0_seq3_m.23456
Mannua_Ricinus.5998.nuc comp18630_c0_seq1_m.10248
Mannua_Ricinus.5999.nuc comp18632_c0_seq6_m.24968
Mannua_Ricinus.6.nuc comp10012_c0_seq1_m.4505
Mannua_Ricinus.60.nuc comp10130_c0_seq1_m.4578
Mannua_Ricinus.600.nuc comp11134_c0_seq1_m.5258
Mannua_Ricinus.6000.nuc comp18634_c0_seq1_m.10249
Mannua_Ricinus.6001.nuc comp18635_c0_seq1_m.10251
Mannua_Ricinus.6002.nuc comp18636_c0_seq1_m.10252
Mannua_Ricinus.6003.nuc comp18639_c0_seq1_m.21139
Mannua_Ricinus.6004.nuc comp18642_c0_seq1_m.28496
Mannua_Ricinus.6005.nuc comp18643_c0_seq3_m.28885
Mannua_Ricinus.6006.nuc comp18645_c0_seq5_m.30852
Mannua_Ricinus.6007.nuc comp18647_c0_seq1_m.25827
Mannua_Ricinus.6008.nuc comp18649_c0_seq1_m.10254
Mannua_Ricinus.6009.nuc comp18650_c0_seq1_m.10256
Mannua_Ricinus.601.nuc comp11136_c0_seq1_m.5260
Mannua_Ricinus.6010.nuc comp18651_c0_seq1_m.10259
Mannua_Ricinus.6011.nuc comp18653_c0_seq1_m.10261
Mannua_Ricinus.6012.nuc comp18654_c0_seq1_m.26231
Mannua_Ricinus.6013.nuc comp18656_c0_seq1_m.10264
Mannua_Ricinus.6014.nuc comp18657_c0_seq3_m.28943
Mannua_Ricinus.6015.nuc comp18658_c0_seq1_m.10265
Mannua_Ricinus.6016.nuc comp18660_c0_seq1_m.10270
Mannua_Ricinus.6017.nuc comp18661_c0_seq1_m.10273
Mannua_Ricinus.6018.nuc comp18662_c0_seq1_m.10276
Mannua_Ricinus.6019.nuc comp18663_c2_seq1_m.36283
Mannua_Ricinus.602.nuc comp11137_c0_seq2_m.36924
Mannua_Ricinus.6020.nuc comp18663_c2_seq2_m.36284
Mannua_Ricinus.6021.nuc comp18663_c2_seq4_m.36286
Mannua_Ricinus.6022.nuc comp18664_c0_seq1_m.30275
Mannua_Ricinus.6023.nuc comp18667_c0_seq4_m.30492
Mannua_Ricinus.6024.nuc comp18668_c0_seq1_m.23729
Mannua_Ricinus.6025.nuc comp18669_c0_seq1_m.30116
Mannua_Ricinus.6026.nuc comp18671_c0_seq2_m.20582
Mannua_Ricinus.6027.nuc comp18674_c0_seq1_m.10288
Mannua_Ricinus.6028.nuc comp18675_c0_seq1_m.21930
Mannua_Ricinus.6029.nuc comp18676_c0_seq1_m.20932
Mannua_Ricinus.603.nuc comp11138_c0_seq1_m.5262
Mannua_Ricinus.6030.nuc comp18677_c0_seq1_m.26334
Mannua_Ricinus.6031.nuc comp18678_c3_seq1_m.36198
Mannua_Ricinus.6032.nuc comp18681_c0_seq1_m.35541
Mannua_Ricinus.6033.nuc comp18681_c0_seq1_m.35542
Mannua_Ricinus.6034.nuc comp18683_c0_seq6_m.31586
Mannua_Ricinus.6035.nuc comp18684_c0_seq1_m.16137
Mannua_Ricinus.6036.nuc comp18685_c0_seq1_m.10289
Mannua_Ricinus.6037.nuc comp18687_c0_seq1_m.16890
Mannua_Ricinus.6038.nuc comp18688_c0_seq1_m.38599
Mannua_Ricinus.6039.nuc comp18688_c0_seq1_m.38600
Mannua_Ricinus.604.nuc comp11142_c0_seq1_m.23871
Mannua_Ricinus.6040.nuc comp18689_c0_seq1_m.16141
Mannua_Ricinus.6041.nuc comp18690_c2_seq33_m.24764
Mannua_Ricinus.6042.nuc comp18690_c2_seq62_m.24792
Mannua_Ricinus.6043.nuc comp18690_c2_seq6_m.24662
Mannua_Ricinus.6044.nuc comp18691_c0_seq1_m.10293
Mannua_Ricinus.6045.nuc comp18692_c0_seq1_m.10295
Mannua_Ricinus.6046.nuc comp18693_c0_seq1_m.10296
Mannua_Ricinus.6047.nuc comp18694_c0_seq1_m.23147
Mannua_Ricinus.6048.nuc comp18695_c0_seq1_m.34955
Mannua_Ricinus.6049.nuc comp18696_c0_seq1_m.16150
Mannua_Ricinus.605.nuc comp11143_c0_seq1_m.5264
Mannua_Ricinus.6050.nuc comp18701_c0_seq1_m.10300
Mannua_Ricinus.6051.nuc comp18702_c0_seq2_m.38986
Mannua_Ricinus.6052.nuc comp18703_c0_seq3_m.24240
Mannua_Ricinus.6053.nuc comp18705_c0_seq5_m.28793
Mannua_Ricinus.6054.nuc comp18706_c0_seq1_m.22541
Mannua_Ricinus.6055.nuc comp18709_c0_seq1_m.10301
Mannua_Ricinus.6056.nuc comp18710_c0_seq1_m.10302
Mannua_Ricinus.6057.nuc comp18711_c0_seq1_m.38994
Mannua_Ricinus.6058.nuc comp18712_c0_seq2_m.22304
Mannua_Ricinus.6059.nuc comp18713_c0_seq2_m.36496
Mannua_Ricinus.606.nuc comp11144_c0_seq1_m.5265
Mannua_Ricinus.6060.nuc comp18715_c0_seq1_m.17459
Mannua_Ricinus.6061.nuc comp18716_c0_seq1_m.25596
Mannua_Ricinus.6062.nuc comp18717_c0_seq1_m.10303
Mannua_Ricinus.6063.nuc comp18718_c0_seq1_m.23346
Mannua_Ricinus.6064.nuc comp18719_c0_seq1_m.20936
Mannua_Ricinus.6065.nuc comp18719_c0_seq2_m.20939
Mannua_Ricinus.6066.nuc comp18720_c0_seq2_m.36475
Mannua_Ricinus.6067.nuc comp18721_c0_seq1_m.16809
Mannua_Ricinus.6068.nuc comp18721_c0_seq3_m.16811
Mannua_Ricinus.6069.nuc comp18722_c0_seq1_m.30365
Mannua_Ricinus.607.nuc comp11148_c0_seq1_m.5268
Mannua_Ricinus.6070.nuc comp18724_c0_seq1_m.27270
Mannua_Ricinus.6071.nuc comp18726_c0_seq1_m.23667
Mannua_Ricinus.6072.nuc comp18727_c0_seq1_m.10305
Mannua_Ricinus.6073.nuc comp18728_c0_seq1_m.10307
Mannua_Ricinus.6074.nuc comp18731_c0_seq1_m.10309
Mannua_Ricinus.6075.nuc comp18732_c0_seq1_m.30739
Mannua_Ricinus.6076.nuc comp18733_c0_seq1_m.15849
Mannua_Ricinus.6077.nuc comp18734_c0_seq1_m.36727
Mannua_Ricinus.6078.nuc comp18735_c0_seq1_m.10310
Mannua_Ricinus.6079.nuc comp18737_c0_seq1_m.10312
Mannua_Ricinus.608.nuc comp11150_c1_seq1_m.23470
Mannua_Ricinus.6080.nuc comp18740_c0_seq1_m.37440
Mannua_Ricinus.6081.nuc comp18741_c0_seq1_m.10313
Mannua_Ricinus.6082.nuc comp18742_c0_seq1_m.10316
Mannua_Ricinus.6083.nuc comp18743_c0_seq1_m.26279
Mannua_Ricinus.6084.nuc comp18744_c0_seq2_m.23758
Mannua_Ricinus.6085.nuc comp18745_c0_seq1_m.10318
Mannua_Ricinus.6086.nuc comp18747_c0_seq1_m.34948
Mannua_Ricinus.6087.nuc comp18749_c0_seq1_m.17223
Mannua_Ricinus.6088.nuc comp18749_c0_seq1_m.17224
Mannua_Ricinus.6089.nuc comp18750_c0_seq1_m.18644
Mannua_Ricinus.609.nuc comp111515_c0_seq1_m.13128
Mannua_Ricinus.6090.nuc comp18751_c0_seq1_m.22598
Mannua_Ricinus.6091.nuc comp18752_c0_seq1_m.17183
Mannua_Ricinus.6092.nuc comp18753_c0_seq1_m.19812
Mannua_Ricinus.6093.nuc comp18755_c0_seq1_m.10320
Mannua_Ricinus.6094.nuc comp18756_c0_seq1_m.23430
Mannua_Ricinus.6095.nuc comp18757_c0_seq1_m.30221
Mannua_Ricinus.6096.nuc comp18758_c0_seq1_m.29007
Mannua_Ricinus.6097.nuc comp18760_c0_seq1_m.34442
Mannua_Ricinus.6098.nuc comp18761_c0_seq1_m.10325
Mannua_Ricinus.6099.nuc comp18762_c0_seq1_m.10327
Mannua_Ricinus.61.nuc comp10132_c0_seq1_m.37030
Mannua_Ricinus.610.nuc comp11151_c0_seq1_m.24909
Mannua_Ricinus.6100.nuc comp18763_c1_seq1_m.27970
Mannua_Ricinus.6101.nuc comp18764_c0_seq1_m.28493
Mannua_Ricinus.6102.nuc comp18765_c1_seq1_m.33955
Mannua_Ricinus.6103.nuc comp18766_c0_seq1_m.25675
Mannua_Ricinus.6104.nuc comp18767_c0_seq1_m.10328
Mannua_Ricinus.6105.nuc comp18768_c0_seq1_m.10329
Mannua_Ricinus.6106.nuc comp18770_c0_seq16_m.31548
Mannua_Ricinus.6107.nuc comp18770_c0_seq22_m.31549
Mannua_Ricinus.6108.nuc comp18772_c0_seq1_m.10330
Mannua_Ricinus.6109.nuc comp18773_c0_seq1_m.15342
Mannua_Ricinus.611.nuc comp11154_c0_seq1_m.19523
Mannua_Ricinus.6110.nuc comp18776_c0_seq5_m.19151
Mannua_Ricinus.6111.nuc comp18777_c0_seq1_m.20687
Mannua_Ricinus.6112.nuc comp18778_c0_seq1_m.10333
Mannua_Ricinus.6113.nuc comp18780_c0_seq6_m.30102
Mannua_Ricinus.6114.nuc comp18782_c0_seq1_m.10334
Mannua_Ricinus.6115.nuc comp18783_c0_seq1_m.30963
Mannua_Ricinus.6116.nuc comp18785_c0_seq1_m.20495
Mannua_Ricinus.6117.nuc comp18787_c0_seq1_m.10338
Mannua_Ricinus.6118.nuc comp18788_c0_seq5_m.25490
Mannua_Ricinus.6119.nuc comp18790_c0_seq1_m.23975
Mannua_Ricinus.612.nuc comp111550_c0_seq1_m.13135
Mannua_Ricinus.6120.nuc comp18792_c0_seq1_m.19747
Mannua_Ricinus.6121.nuc comp18793_c0_seq4_m.37048
Mannua_Ricinus.6122.nuc comp18795_c0_seq1_m.10340
Mannua_Ricinus.6123.nuc comp18796_c0_seq1_m.20742
Mannua_Ricinus.6124.nuc comp18796_c1_seq1_m.20747
Mannua_Ricinus.6125.nuc comp18797_c0_seq1_m.29884
Mannua_Ricinus.6126.nuc comp18800_c1_seq3_m.19955
Mannua_Ricinus.6127.nuc comp18801_c0_seq14_m.19321
Mannua_Ricinus.6128.nuc comp18801_c0_seq2_m.19313
Mannua_Ricinus.6129.nuc comp18802_c0_seq1_m.10341
Mannua_Ricinus.613.nuc comp11157_c0_seq1_m.5273
Mannua_Ricinus.6130.nuc comp18804_c0_seq1_m.18084
Mannua_Ricinus.6131.nuc comp18804_c0_seq1_m.18085
Mannua_Ricinus.6132.nuc comp18805_c0_seq4_m.35507
Mannua_Ricinus.6133.nuc comp18807_c0_seq1_m.26569
Mannua_Ricinus.6134.nuc comp18808_c0_seq3_m.17263
Mannua_Ricinus.6135.nuc comp18809_c0_seq1_m.33780
Mannua_Ricinus.6136.nuc comp18811_c0_seq1_m.10342
Mannua_Ricinus.6137.nuc comp18813_c0_seq1_m.31484
Mannua_Ricinus.6138.nuc comp18813_c0_seq2_m.31486
Mannua_Ricinus.6139.nuc comp18814_c0_seq1_m.31061
Mannua_Ricinus.614.nuc comp11160_c0_seq1_m.35395
Mannua_Ricinus.6140.nuc comp18815_c0_seq1_m.10344
Mannua_Ricinus.6141.nuc comp18817_c0_seq17_m.18724
Mannua_Ricinus.6142.nuc comp18818_c0_seq10_m.36125
Mannua_Ricinus.6143.nuc comp18821_c0_seq1_m.38718
Mannua_Ricinus.6144.nuc comp18822_c0_seq1_m.35544
Mannua_Ricinus.6145.nuc comp18823_c1_seq2_m.35939
Mannua_Ricinus.6146.nuc comp18824_c0_seq2_m.20727
Mannua_Ricinus.6147.nuc comp18827_c0_seq1_m.21103
Mannua_Ricinus.6148.nuc comp18827_c0_seq3_m.21108
Mannua_Ricinus.6149.nuc comp18828_c0_seq3_m.32492
Mannua_Ricinus.615.nuc comp11161_c0_seq1_m.5275
Mannua_Ricinus.6150.nuc comp18829_c0_seq1_m.37146
Mannua_Ricinus.6151.nuc comp18830_c0_seq3_m.28850
Mannua_Ricinus.6152.nuc comp18831_c0_seq1_m.16001
Mannua_Ricinus.6153.nuc comp18833_c0_seq37_m.24193
Mannua_Ricinus.6154.nuc comp18834_c0_seq1_m.19010
Mannua_Ricinus.6155.nuc comp18835_c0_seq1_m.25755
Mannua_Ricinus.6156.nuc comp18837_c0_seq1_m.25950
Mannua_Ricinus.6157.nuc comp18838_c0_seq1_m.19132
Mannua_Ricinus.6158.nuc comp18840_c0_seq1_m.10349
Mannua_Ricinus.6159.nuc comp18841_c0_seq8_m.27236
Mannua_Ricinus.616.nuc comp11162_c0_seq1_m.29033
Mannua_Ricinus.6160.nuc comp18841_c0_seq8_m.27237
Mannua_Ricinus.6161.nuc comp18842_c0_seq1_m.22567
Mannua_Ricinus.6162.nuc comp18843_c0_seq1_m.10350
Mannua_Ricinus.6163.nuc comp18845_c0_seq1_m.19969
Mannua_Ricinus.6164.nuc comp18846_c0_seq1_m.22862
Mannua_Ricinus.6165.nuc comp18847_c0_seq1_m.10352
Mannua_Ricinus.6166.nuc comp18848_c0_seq2_m.23489
Mannua_Ricinus.6167.nuc comp18849_c0_seq1_m.25736
Mannua_Ricinus.6168.nuc comp18851_c0_seq1_m.10354
Mannua_Ricinus.6169.nuc comp18852_c0_seq1_m.34746
Mannua_Ricinus.617.nuc comp11163_c0_seq1_m.27249
Mannua_Ricinus.6170.nuc comp18852_c0_seq4_m.34747
Mannua_Ricinus.6171.nuc comp18853_c0_seq1_m.10355
Mannua_Ricinus.6172.nuc comp18854_c0_seq1_m.33740
Mannua_Ricinus.6173.nuc comp18855_c0_seq16_m.33219
Mannua_Ricinus.6174.nuc comp18856_c0_seq3_m.31751
Mannua_Ricinus.6175.nuc comp18857_c0_seq1_m.21501
Mannua_Ricinus.6176.nuc comp18858_c0_seq1_m.10356
Mannua_Ricinus.6177.nuc comp18859_c0_seq2_m.24591
Mannua_Ricinus.6178.nuc comp18859_c1_seq1_m.24592
Mannua_Ricinus.6179.nuc comp18860_c0_seq1_m.23669
Mannua_Ricinus.618.nuc comp11168_c0_seq1_m.38789
Mannua_Ricinus.6180.nuc comp18860_c0_seq3_m.23672
Mannua_Ricinus.6181.nuc comp18861_c0_seq1_m.16574
Mannua_Ricinus.6182.nuc comp18862_c0_seq5_m.30509
Mannua_Ricinus.6183.nuc comp18863_c0_seq3_m.23707
Mannua_Ricinus.6184.nuc comp18864_c0_seq1_m.10358
Mannua_Ricinus.6185.nuc comp18865_c0_seq1_m.17040
Mannua_Ricinus.6186.nuc comp18866_c0_seq1_m.10360
Mannua_Ricinus.6187.nuc comp18867_c0_seq1_m.29658
Mannua_Ricinus.6188.nuc comp18868_c1_seq1_m.34738
Mannua_Ricinus.6189.nuc comp18870_c0_seq1_m.36934
Mannua_Ricinus.619.nuc comp11170_c0_seq1_m.5278
Mannua_Ricinus.6190.nuc comp18875_c1_seq1_m.19552
Mannua_Ricinus.6191.nuc comp18875_c2_seq1_m.19555
Mannua_Ricinus.6192.nuc comp18876_c0_seq1_m.35265
Mannua_Ricinus.6193.nuc comp18879_c0_seq7_m.26360
Mannua_Ricinus.6194.nuc comp18880_c0_seq1_m.15309
Mannua_Ricinus.6195.nuc comp18881_c0_seq1_m.23479
Mannua_Ricinus.6196.nuc comp18885_c0_seq1_m.32623
Mannua_Ricinus.6197.nuc comp18887_c0_seq1_m.34554
Mannua_Ricinus.6198.nuc comp18889_c0_seq3_m.23525
Mannua_Ricinus.6199.nuc comp18890_c0_seq3_m.33754
Mannua_Ricinus.62.nuc comp10133_c0_seq1_m.4580
Mannua_Ricinus.620.nuc comp11171_c0_seq1_m.5279
Mannua_Ricinus.6200.nuc comp18893_c0_seq2_m.21897
Mannua_Ricinus.6201.nuc comp18893_c0_seq3_m.21898
Mannua_Ricinus.6202.nuc comp18895_c0_seq1_m.10367
Mannua_Ricinus.6203.nuc comp18895_c0_seq1_m.10368
Mannua_Ricinus.6204.nuc comp18896_c0_seq1_m.32409
