lg	cm	id	sd
4 48.59 comp18850_c0_seq2_m.36273 Au
4 48.59 comp6483_c0_seq1_m.24330 Au
4 48.59 comp11184_c0_seq1_m.5286 Au
4 48.59 comp16344_c0_seq1_m.8879 Au
4 48.59 comp10732_c0_seq1_m.4989 Au
4 48.59 comp18428_c0_seq1_m.10131 Au
4 48.59 comp12483_c0_seq1_m.33157 Au
4 48.59 comp17415_c0_seq1_m.9546 Au
4 48.59 comp13163_c0_seq1_m.6699 Au
4 48.59 comp6422_c0_seq1_m.2311 Au
4 48.59 comp13108_c0_seq3_m.20875 Au
4 48.59 comp15430_c0_seq1_m.8284 Au
4 48.59 comp17738_c0_seq1_m.23332 Au
4 48.59 comp12947_c0_seq1_m.6560 Au
4 48.59 comp15573_c0_seq1_m.31129 Au
4 48.59 comp11370_c0_seq1_m.5395 Au
4 48.59 comp15286_c1_seq1_m.15389 Au
4 48.59 comp15246_c0_seq1_m.27705 Au
4 48.59 comp13235_c0_seq1_m.29050 Au
4 48.59 comp18377_c0_seq2_m.30465 Au
4 48.59 comp32683_c0_seq1_m.11135 Au
4 48.59 comp4150_c0_seq1_m.33281 Au
4 48.59 comp15842_c0_seq1_m.38801 Au
4 48.59 comp11719_c0_seq1_m.5653 Au
4 48.59 comp13155_c0_seq1_m.6693 Au
4 48.59 comp15842_c0_seq1_m.38800 Au
4 48.59 comp5905_c0_seq1_m.2038 Au
4 48.59 comp16641_c0_seq1_m.9084 Au
4 48.59 comp19022_c0_seq38_m.38444 Au
4 48.59 comp9645_c0_seq1_m.25630 Au
4 48.59 comp16944_c0_seq1_m.20145 Au
4 48.59 comp57993_c0_seq1_m.11746 Au
4 48.59 comp6795_c0_seq1_m.2556 Au
4 48.59 comp10848_c0_seq1_m.16104 Au
4 48.59 comp6795_c0_seq1_m.2555 Au
4 48.59 comp9645_c0_seq1_m.25631 Au
4 48.59 comp10370_c0_seq1_m.4732 Au
4 48.59 comp4378_c0_seq1_m.1112 Au
4 48.59 comp14186_c0_seq1_m.7430 Au
4 48.59 comp8706_c0_seq1_m.3640 Au
4 48.59 comp17140_c0_seq1_m.30096 Au
4 48.59 comp14612_c0_seq1_m.22504 Au
4 48.59 comp18294_c0_seq1_m.10063 Au
4 48.59 comp23327_c0_seq1_m.10836 Au
4 48.59 comp10930_c0_seq1_m.5120 Au
4 50.44 comp14482_c0_seq1_m.7632 Au
4 50.44 comp17602_c0_seq1_m.19862 Au
4 50.44 comp18120_c0_seq1_m.9958 Au
4 50.44 comp16191_c0_seq2_m.21383 Au
4 50.44 comp18840_c0_seq1_m.10349 Au
4 50.44 comp18379_c0_seq1_m.21429 Au
4 50.44 comp12484_c0_seq1_m.6196 Au
4 50.44 comp9388_c0_seq1_m.4101 Au
4 50.44 comp16580_c0_seq1_m.9043 Au
4 50.44 comp18346_c0_seq1_m.32539 Au
4 50.44 comp15195_c0_seq1_m.8128 Au
4 50.44 comp17992_c0_seq1_m.31619 Au
4 50.44 comp16191_c0_seq2_m.21382 Au
4 50.44 comp9245_c0_seq1_m.3999 Au
4 50.44 comp9912_c0_seq1_m.4429 Au
4 50.44 comp16675_c0_seq1_m.9107 Au
4 50.44 comp15181_c0_seq6_m.18955 Au
4 50.44 comp17632_c0_seq1_m.17349 Au
4 50.44 comp18720_c0_seq1_m.36474 Au
4 50.44 comp16386_c0_seq1_m.8911 Au
4 50.44 comp15461_c0_seq1_m.8304 Au
4 50.44 comp37990_c0_seq1_m.11277 Au
4 50.44 comp17452_c2_seq1_m.17000 Au
4 50.44 comp17088_c0_seq1_m.9344 Au
4 50.44 comp14632_c0_seq1_m.23300 Au
4 50.44 comp15827_c0_seq1_m.8555 Au
4 50.44 comp85015_c0_seq1_m.12458 Au
4 50.44 comp13287_c0_seq1_m.35980 Au
4 50.44 comp11730_c0_seq1_m.5663 Au
4 50.44 comp141648_c0_seq1_m.13868 Au
4 50.44 comp15771_c0_seq1_m.31518 Au
4 50.44 comp14096_c0_seq1_m.7338 Au
4 52.30 comp16834_c0_seq1_m.9203 Au
4 52.30 comp12718_c0_seq1_m.6383 Au
4 52.30 comp15118_c0_seq1_m.8064 Au
4 52.30 comp13427_c0_seq1_m.6891 Au
4 52.30 comp16897_c0_seq1_m.9232 Au
4 52.30 comp7013_c0_seq1_m.2679 Au
4 52.30 comp9201_c0_seq1_m.3975 Au
4 52.30 comp14228_c0_seq3_m.29633 Au
4 52.30 comp14228_c0_seq2_m.29632 Au
4 52.30 comp12783_c0_seq1_m.6428 Au
4 52.30 comp11632_c0_seq1_m.5583 Au
4 52.30 comp10863_c0_seq1_m.5080 Au
4 52.30 comp14228_c0_seq4_m.29634 Au
4 52.30 comp16727_c0_seq1_m.18121 Au
4 52.30 comp16272_c0_seq1_m.8844 Au
4 52.30 comp14025_c0_seq1_m.7283 Au
4 52.30 comp7013_c0_seq1_m.2680 Au
4 52.30 comp9136_c0_seq1_m.3936 Au
4 52.30 comp8261_c0_seq1_m.31352 Au
4 52.30 comp12261_c0_seq1_m.33747 Au
4 52.30 comp11367_c0_seq1_m.5393 Au
4 52.30 comp14228_c0_seq1_m.29631 Au
4 52.30 comp8797_c0_seq1_m.3710 Au
4 52.30 comp51819_c0_seq1_m.11601 Au
4 52.30 comp10659_c0_seq1_m.4943 Au
4 52.30 comp10659_c0_seq1_m.4940 Au
4 52.30 comp14043_c1_seq1_m.27202 Au
4 52.30 comp16335_c0_seq1_m.25635 Au
4 52.30 comp10970_c0_seq1_m.5154 Au
4 52.30 comp15146_c0_seq1_m.8095 Au
4 52.30 comp11958_c0_seq1_m.5821 Au
4 54.15 comp16211_c0_seq2_m.23011 Au
4 54.15 comp4424_c0_seq1_m.1147 Au
4 54.15 comp4916_c0_seq1_m.17615 Au
4 54.15 comp16134_c0_seq1_m.33240 Au
4 54.15 comp29378_c0_seq1_m.11070 Au
4 54.15 comp18516_c0_seq2_m.32369 Au
4 54.15 comp11813_c0_seq1_m.5718 Au
4 54.15 comp15261_c0_seq1_m.8174 Au
4 54.15 comp13730_c0_seq1_m.7084 Au
4 54.15 comp17602_c0_seq2_m.19861 Au
4 54.15 comp18295_c0_seq1_m.20879 Au
4 54.15 comp15594_c0_seq1_m.8405 Au
4 54.15 comp14692_c0_seq1_m.7768 Au
4 54.15 comp17553_c0_seq1_m.9629 Au
4 54.15 comp14633_c0_seq1_m.7731 Au
4 54.15 comp22284_c0_seq1_m.10774 Au
4 54.15 comp27529_c0_seq1_m.11023 Au
4 54.15 comp17553_c0_seq1_m.9628 Au
4 54.15 comp4830_c0_seq1_m.32223 Au
4 54.15 comp41227_c0_seq1_m.11354 Au
4 56.00 comp75631_c0_seq1_m.12171 Au
4 56.00 comp6674_c0_seq1_m.2457 Au
4 56.00 comp14805_c0_seq1_m.7831 Au
4 56.00 comp16772_c0_seq1_m.34879 Au
4 56.00 comp13570_c0_seq1_m.6987 Au
4 56.00 comp12113_c0_seq1_m.5934 Au
4 56.00 comp10965_c0_seq1_m.5147 Au
4 56.00 comp18479_c0_seq1_m.10156 Au
4 56.00 comp10728_c0_seq1_m.4988 Au
4 56.00 comp4544_c0_seq1_m.1225 Au
4 56.00 comp16345_c0_seq1_m.8880 Au
4 56.00 comp17051_c0_seq3_m.26902 Au
4 56.00 comp16563_c1_seq1_m.9032 Au
4 56.00 comp18771_c0_seq1_m.33300 Au
4 57.85 comp14041_c0_seq1_m.7293 Au
4 57.85 comp13687_c0_seq1_m.7049 Au
4 57.85 comp24376_c0_seq1_m.10880 Au
4 57.85 comp46768_c0_seq1_m.11490 Au
4 57.85 comp10356_c0_seq1_m.32387 Au
4 57.85 comp17141_c0_seq1_m.9375 Au
4 57.85 comp17141_c0_seq1_m.9374 Au
4 59.70 comp197_c0_seq1_m.44 Au
4 59.70 comp8603_c0_seq1_m.3590 Au
4 59.70 comp17061_c0_seq1_m.9326 Au
4 59.70 comp16684_c0_seq1_m.9114 Au
4 59.70 comp15535_c0_seq1_m.8358 Au
4 59.70 comp15059_c0_seq2_m.20995 Au
4 59.70 comp10966_c0_seq1_m.5148 Au
4 59.70 comp26608_c0_seq1_m.10985 Au
4 59.70 comp59286_c0_seq1_m.11764 Au
4 59.70 comp10624_c0_seq1_m.4909 Au
4 59.70 comp12007_c0_seq1_m.5853 Au
4 59.70 comp4734_c0_seq1_m.1413 Au
4 59.70 comp17081_c0_seq1_m.9339 Au
4 59.70 comp18872_c0_seq1_m.20127 Au
4 59.70 comp4083_c0_seq1_m.930 Au
4 59.70 comp15017_c0_seq1_m.7999 Au
4 59.70 comp17813_c0_seq1_m.9780 Au
4 59.70 comp11587_c0_seq1_m.5545 Au
4 59.70 comp18687_c0_seq1_m.16890 Au
4 59.70 comp17187_c0_seq1_m.39163 Au
4 59.70 comp4171_c0_seq1_m.20010 Au
4 61.56 comp13228_c0_seq1_m.6749 Au
4 61.56 comp18825_c0_seq2_m.37493 Au
4 61.56 comp17030_c0_seq1_m.38508 Au
4 61.56 comp11520_c0_seq1_m.5499 Au
4 61.56 comp14237_c0_seq1_m.7468 Au
4 61.56 comp14095_c0_seq1_m.7337 Au
4 61.56 comp18662_c0_seq1_m.10276 Au
4 61.56 comp13673_c0_seq1_m.7036 Au
4 61.56 comp17860_c0_seq1_m.27820 Au
4 61.56 comp12362_c0_seq1_m.6109 Au
4 61.56 comp11520_c0_seq1_m.5498 Au
4 61.56 comp18567_c0_seq1_m.10207 Au
4 61.56 comp16774_c0_seq2_m.18131 Au
4 61.56 comp12222_c0_seq1_m.6011 Au
4 61.56 comp5210_c0_seq1_m.1749 Au
4 61.56 comp14474_c0_seq1_m.7629 Au
4 61.56 comp8571_c1_seq1_m.35516 Au
4 61.56 comp5133_c0_seq1_m.1708 Au
4 61.56 comp3930_c0_seq1_m.823 Au
4 61.56 comp17336_c0_seq3_m.24430 Au
4 61.56 comp17089_c0_seq1_m.9345 Au
4 61.56 comp16223_c0_seq1_m.30421 Au
4 61.56 comp14780_c0_seq1_m.7817 Au
4 61.56 comp12081_c0_seq1_m.19352 Au
4 61.56 comp18494_c0_seq1_m.18560 Au
4 61.56 comp18745_c0_seq1_m.10319 Au
4 61.56 comp13556_c0_seq1_m.6976 Au
4 61.56 comp15653_c0_seq1_m.8449 Au
4 61.56 comp11609_c0_seq2_m.18622 Au
4 61.56 comp12773_c0_seq1_m.6422 Au
4 61.56 comp14098_c0_seq1_m.7341 Au
4 61.56 comp16295_c0_seq1_m.8859 Au
4 61.56 comp6922_c0_seq1_m.2639 Au
4 61.56 comp16668_c0_seq1_m.25130 Au
4 61.56 comp13007_c0_seq1_m.6600 Au
4 61.56 comp17457_c1_seq1_m.27631 Au
4 61.56 comp12433_c0_seq1_m.6161 Au
4 61.56 comp14911_c0_seq1_m.7918 Au
4 61.56 comp16304_c0_seq1_m.23260 Au
4 61.56 comp109902_c0_seq1_m.13100 Au
4 61.56 comp11013_c1_seq1_m.16633 Au
4 61.56 comp18745_c0_seq1_m.10318 Au
4 61.56 comp15784_c0_seq1_m.8528 Au
4 61.56 comp12209_c0_seq1_m.6000 Au
4 61.56 comp11549_c0_seq1_m.5519 Au
4 61.56 comp16223_c0_seq1_m.30422 Au
4 61.56 comp16673_c0_seq1_m.9104 Au
4 61.56 comp13610_c0_seq1_m.7006 Au
4 61.56 comp14160_c0_seq1_m.35518 Au
4 61.56 comp13599_c0_seq1_m.7002 Au
4 61.56 comp16441_c0_seq1_m.30444 Au
4 61.56 comp18311_c0_seq1_m.10075 Au
4 61.56 comp13794_c0_seq1_m.7126 Au
4 61.56 comp14098_c0_seq1_m.7343 Au
4 63.41 comp17805_c0_seq1_m.23412 Au
4 63.41 comp12349_c0_seq1_m.6098 Au
4 63.41 comp18204_c0_seq1_m.16676 Au
4 63.41 comp11288_c0_seq1_m.5344 Au
4 63.41 comp9686_c0_seq1_m.4293 Au
4 65.26 comp15789_c0_seq1_m.21038 Au
4 65.26 comp17417_c0_seq1_m.9550 Au
4 65.26 comp17508_c0_seq1_m.30808 Au
4 65.26 comp10225_c0_seq1_m.4635 Au
4 65.26 comp11393_c0_seq2_m.31075 Au
4 65.26 comp18247_c0_seq1_m.30863 Au
4 67.11 comp9843_c0_seq1_m.4385 Au
4 67.11 comp7705_c0_seq1_m.3088 Au
4 67.11 comp15677_c0_seq1_m.22451 Au
4 67.11 comp16161_c0_seq1_m.17364 Au
4 67.11 comp4738_c0_seq1_m.1415 Au
4 67.11 comp17508_c0_seq1_m.30807 Au
4 68.97 comp16693_c0_seq1_m.27502 Au
4 68.97 comp9286_c0_seq1_m.4039 Au
4 68.97 comp16275_c0_seq3_m.25609 Au
4 68.97 comp15171_c0_seq2_m.38066 Au
4 68.97 comp17242_c0_seq1_m.18901 Au
4 68.97 comp17761_c0_seq1_m.27074 Au
4 68.97 comp9676_c0_seq1_m.4287 Au
4 68.97 comp17405_c0_seq1_m.38262 Au
4 68.97 comp12452_c0_seq1_m.17272 Au
4 68.97 comp16782_c0_seq1_m.18446 Au
4 68.97 comp4338_c0_seq1_m.1080 Au
4 68.97 comp7003_c0_seq1_m.2672 Au
4 68.97 comp16422_c0_seq1_m.39063 Au
4 68.97 comp15952_c0_seq1_m.39059 Au
4 68.97 comp18762_c0_seq1_m.10327 Au
4 68.97 comp31047_c0_seq1_m.11099 Au
4 68.97 comp10916_c0_seq1_m.5109 Au
4 68.97 comp9421_c0_seq1_m.4123 Au
4 68.97 comp15162_c0_seq1_m.37168 Au
4 68.97 comp15932_c0_seq1_m.8612 Au
4 68.97 comp10584_c0_seq1_m.4887 Au
4 68.97 comp4897_c0_seq1_m.1532 Au
4 68.97 comp14193_c0_seq1_m.7437 Au
4 68.97 comp18109_c0_seq1_m.9947 Au
4 68.97 comp19651_c0_seq1_m.10547 Au
4 68.97 comp14185_c0_seq1_m.7428 Au
4 68.97 comp7730_c0_seq1_m.3108 Au
4 68.97 comp17508_c0_seq1_m.30805 Au
4 68.97 comp18921_c0_seq1_m.10383 Au
4 68.97 comp88956_c0_seq1_m.12521 Au
4 68.97 comp47490_c0_seq1_m.11504 Au
4 68.97 comp7027_c0_seq1_m.2686 Au
4 68.97 comp18548_c0_seq1_m.33422 Au
4 68.97 comp18165_c0_seq1_m.9985 Au
4 68.97 comp12676_c0_seq1_m.6350 Au
4 68.97 comp17943_c0_seq1_m.34825 Au
4 68.97 comp21731_c0_seq1_m.10746 Au
4 68.97 comp16275_c0_seq2_m.25608 Au
4 68.97 comp16477_c0_seq1_m.8967 Au
4 68.97 comp12920_c0_seq1_m.6530 Au
4 68.97 comp15329_c0_seq1_m.8215 Au
4 68.97 comp124085_c0_seq1_m.13464 Au
4 68.97 comp16595_c0_seq1_m.9059 Au
4 68.97 comp16740_c0_seq1_m.15357 Au
4 68.97 comp12445_c0_seq1_m.6169 Au
4 68.97 comp21731_c0_seq1_m.10745 Au
4 68.97 comp16400_c0_seq1_m.25451 Au
4 68.97 comp8542_c0_seq1_m.3550 Au
4 68.97 comp17418_c0_seq2_m.23948 Au
4 68.97 comp11659_c0_seq1_m.5608 Au
4 68.97 comp17332_c0_seq1_m.32817 Au
4 68.97 comp8247_c0_seq1_m.3373 Au
4 68.97 comp10536_c0_seq2_m.17360 Au
4 68.97 comp9182_c0_seq1_m.19509 Au
4 68.97 comp12656_c0_seq1_m.27779 Au
4 68.97 comp31640_c0_seq1_m.11118 Au
4 68.97 comp17217_c0_seq1_m.9424 Au
4 68.97 comp17508_c0_seq1_m.30806 Au
4 68.97 comp14280_c0_seq1_m.7499 Au
4 68.97 comp13660_c0_seq1_m.7028 Au
4 68.97 comp17270_c0_seq1_m.9457 Au
4 68.97 comp16926_c0_seq2_m.17176 Au
4 68.97 comp6451_c0_seq1_m.2325 Au
4 68.97 comp15730_c0_seq4_m.31707 Au
4 68.97 comp14934_c0_seq1_m.7936 Au
4 68.97 comp68751_c0_seq1_m.12006 Au
4 68.97 comp18423_c0_seq5_m.34333 Au
4 68.97 comp16963_c0_seq1_m.21565 Au
4 68.97 comp9569_c0_seq1_m.4225 Au
4 68.97 comp11659_c0_seq1_m.5607 Au
4 68.97 comp7958_c0_seq1_m.3246 Au
4 68.97 comp10761_c0_seq1_m.5014 Au
4 68.97 comp16417_c0_seq1_m.29847 Au
4 68.97 comp6080_c0_seq1_m.23024 Au
4 68.97 comp6825_c0_seq1_m.2571 Au
4 68.97 comp6080_c0_seq2_m.23026 Au
4 68.97 comp18423_c0_seq3_m.34335 Au
4 68.97 comp26622_c0_seq1_m.10986 Au
4 68.97 comp11105_c0_seq1_m.5238 Au
4 68.97 comp16976_c0_seq4_m.19388 Au
4 68.97 comp81352_c0_seq1_m.12356 Au
4 68.97 comp11449_c0_seq1_m.5448 Au
4 68.97 comp15374_c0_seq1_m.8249 Au
4 68.97 comp15618_c0_seq1_m.19516 Au
4 68.97 comp14227_c0_seq1_m.30445 Au
4 68.97 comp14320_c0_seq1_m.7529 Au
4 68.97 comp3942_c0_seq1_m.832 Au
4 68.97 comp11746_c0_seq1_m.5670 Au
4 68.97 comp4748_c0_seq1_m.1426 Au
4 68.97 comp4434_c0_seq1_m.1158 Au
4 68.97 comp14868_c1_seq1_m.30954 Au
4 68.97 comp17747_c0_seq1_m.9742 Au
4 68.97 comp15155_c1_seq1_m.27240 Au
4 68.97 comp14516_c0_seq1_m.7656 Au
4 68.97 comp16961_c0_seq1_m.17736 Au
4 68.97 comp18985_c0_seq1_m.10433 Au
4 68.97 comp16119_c0_seq2_m.35663 Au
4 68.97 comp18736_c0_seq2_m.18584 Au
4 68.97 comp17592_c1_seq1_m.21243 Au
4 68.97 comp12711_c0_seq1_m.6374 Au
4 68.97 comp16786_c0_seq1_m.9175 Au
4 68.97 comp13746_c0_seq1_m.20198 Au
4 68.97 comp12955_c0_seq1_m.16344 Au
4 68.97 comp15579_c0_seq1_m.8390 Au
4 68.97 comp6056_c0_seq1_m.2091 Au
4 68.97 comp12903_c0_seq1_m.6512 Au
4 68.97 comp23851_c0_seq1_m.10855 Au
4 68.97 comp7012_c0_seq1_m.2678 Au
4 68.97 comp6483_c2_seq1_m.24328 Au
4 68.97 comp12535_c0_seq1_m.6234 Au
4 68.97 comp12903_c0_seq1_m.6513 Au
4 68.97 comp15677_c0_seq1_m.22452 Au
4 68.97 comp12211_c0_seq1_m.6001 Au
4 68.97 comp9575_c0_seq1_m.4230 Au
4 68.97 comp6485_c0_seq1_m.2338 Au
4 68.97 comp6340_c0_seq1_m.2263 Au
4 70.82 comp18779_c0_seq1_m.18522 Au
4 70.82 comp17147_c0_seq1_m.9380 Au
4 70.82 comp9615_c0_seq1_m.4258 Au
4 70.82 comp14089_c0_seq1_m.18499 Au
4 70.82 comp10482_c0_seq1_m.4810 Au
4 70.82 comp15355_c0_seq2_m.30028 Au
4 70.82 comp15952_c0_seq1_m.39060 Au
4 70.82 comp17115_c0_seq1_m.24832 Au
4 70.82 comp7017_c0_seq1_m.2681 Au
4 70.82 comp6840_c0_seq1_m.2583 Au
4 70.82 comp7641_c0_seq1_m.35830 Au
4 72.67 comp15436_c0_seq2_m.25157 Au
4 87.36 comp6668_c0_seq2_m.28699 Au
5 0.00 comp10066_c0_seq1_m.4537 Au
5 5.78 comp15468_c0_seq1_m.8313 Au
5 5.78 comp14123_c0_seq1_m.7364 Au
5 5.78 comp16151_c0_seq1_m.8772 Au
5 5.78 comp11817_c0_seq1_m.5721 Au
5 5.78 comp11114_c0_seq1_m.20519 Au
5 5.78 comp15949_c0_seq1_m.8627 Au
5 11.55 comp16705_c0_seq1_m.9123 Au
5 11.55 comp8078_c0_seq1_m.3297 Au
5 13.40 comp10582_c0_seq1_m.20175 Au
5 13.40 comp10926_c0_seq1_m.5116 Au
5 13.40 comp16151_c0_seq1_m.8771 Au
5 13.40 comp8663_c0_seq1_m.3608 Au
5 13.40 comp6505_c0_seq1_m.2348 Au
5 13.40 comp12030_c0_seq1_m.5870 Au
5 13.40 comp10010_c0_seq1_m.36526 Au
5 13.40 comp11113_c0_seq1_m.26474 Au
5 13.40 comp13095_c0_seq1_m.23597 Au
5 13.40 comp16116_c0_seq1_m.23099 Au
5 13.40 comp7359_c0_seq1_m.2892 Au
5 13.40 comp7204_c0_seq1_m.29130 Au
5 13.40 comp10273_c0_seq2_m.16997 Au
5 13.40 comp13095_c0_seq1_m.23598 Au
5 13.40 comp10582_c1_seq1_m.20176 Au
5 13.40 comp13034_c0_seq1_m.16165 Au
5 13.40 comp15282_c0_seq1_m.8190 Au
5 13.40 comp17734_c0_seq1_m.36298 Au
5 13.40 comp4642_c0_seq1_m.1335 Au
5 13.40 comp17305_c0_seq3_m.24271 Au
5 13.40 comp10235_c1_seq1_m.31442 Au
5 13.40 comp18843_c0_seq1_m.10350 Au
5 13.40 comp17980_c0_seq1_m.9860 Au
5 13.40 comp12332_c0_seq1_m.31341 Au
5 13.40 comp21050_c0_seq1_m.10700 Au
5 13.40 comp16208_c0_seq1_m.8807 Au
5 13.40 comp29812_c0_seq1_m.11075 Au
5 13.40 comp12462_c0_seq1_m.6182 Au
5 13.40 comp16363_c0_seq1_m.27498 Au
5 13.40 comp13408_c0_seq1_m.37804 Au
5 13.40 comp15514_c0_seq1_m.30109 Au
5 13.40 comp9772_c0_seq1_m.4346 Au
5 13.40 comp14941_c0_seq1_m.7942 Au
5 13.40 comp56952_c0_seq1_m.11718 Au
5 13.40 comp15340_c0_seq2_m.31375 Au
5 13.40 comp9304_c0_seq1_m.4052 Au
5 13.40 comp17981_c0_seq3_m.37707 Au
5 13.40 comp10251_c1_seq1_m.29462 Au
5 13.40 comp7175_c0_seq1_m.2776 Au
5 13.40 comp17230_c1_seq1_m.32665 Au
5 13.40 comp12570_c0_seq1_m.6260 Au
5 13.40 comp10462_c0_seq1_m.4792 Au
5 13.40 comp16784_c0_seq1_m.9174 Au
5 13.40 comp22107_c0_seq1_m.10768 Au
5 13.40 comp7096_c0_seq1_m.2734 Au
5 13.40 comp4763_c0_seq1_m.1432 Au
5 13.40 comp10273_c0_seq2_m.16998 Au
5 13.40 comp9904_c0_seq1_m.4418 Au
5 13.40 comp6767_c1_seq1_m.34393 Au
5 13.40 comp5171_c0_seq1_m.1733 Au
5 13.40 comp7291_c0_seq1_m.2842 Au
5 13.40 comp7099_c0_seq1_m.2737 Au
5 13.40 comp26714_c0_seq1_m.10992 Au
5 13.40 comp7291_c0_seq1_m.2843 Au
5 13.40 comp16218_c0_seq1_m.21564 Au
5 13.40 comp17573_c0_seq2_m.27754 Au
5 13.40 comp10235_c0_seq1_m.31441 Au
5 15.26 comp17340_c0_seq1_m.29180 Au
5 15.26 comp7439_c0_seq1_m.31135 Au
5 15.26 comp7609_c0_seq1_m.34765 Au
5 15.26 comp7675_c0_seq1_m.3073 Au
5 15.26 comp4831_c0_seq1_m.1485 Au
5 15.26 comp13061_c0_seq1_m.6636 Au
5 15.26 comp11650_c0_seq1_m.5596 Au
5 15.26 comp6646_c0_seq1_m.18135 Au
5 15.26 comp8942_c0_seq1_m.3813 Au
5 15.26 comp22079_c0_seq1_m.10762 Au
5 15.26 comp12332_c0_seq1_m.31340 Au
5 15.26 comp15735_c0_seq1_m.8503 Au
5 15.26 comp18418_c0_seq1_m.10125 Au
5 15.26 comp11192_c1_seq3_m.15263 Au
5 15.26 comp11284_c0_seq1_m.5341 Au
5 15.26 comp18581_c0_seq1_m.15921 Au
5 15.26 comp35743_c0_seq1_m.11224 Au
5 15.26 comp7405_c0_seq1_m.2920 Au
5 15.26 comp12525_c0_seq1_m.6228 Au
5 15.26 comp25728_c0_seq1_m.10953 Au
5 15.26 comp18172_c1_seq1_m.16668 Au
5 15.26 comp11347_c0_seq1_m.5377 Au
5 15.26 comp16581_c0_seq1_m.9045 Au
5 15.26 comp7083_c0_seq1_m.19304 Au
5 15.26 comp10328_c0_seq1_m.4706 Au
5 15.26 comp4395_c0_seq1_m.1128 Au
5 15.26 comp17366_c0_seq1_m.9517 Au
5 15.26 comp13554_c0_seq1_m.6974 Au
5 15.26 comp9304_c0_seq1_m.4053 Au
5 15.26 comp12552_c0_seq1_m.6246 Au
5 15.26 comp16427_c0_seq3_m.36420 Au
5 15.26 comp10708_c0_seq1_m.4977 Au
5 15.26 comp11541_c0_seq1_m.5512 Au
5 15.26 comp17734_c0_seq1_m.36297 Au
5 15.26 comp22273_c0_seq1_m.10772 Au
5 15.26 comp9104_c0_seq1_m.3920 Au
5 15.26 comp13898_c0_seq1_m.7192 Au
5 15.26 comp25173_c0_seq1_m.10920 Au
5 17.11 comp17074_c0_seq1_m.9332 Au
5 17.11 comp10422_c0_seq1_m.4761 Au
5 17.11 comp13178_c1_seq1_m.16114 Au
5 17.11 comp14726_c1_seq1_m.33035 Au
5 17.11 comp13082_c0_seq1_m.6648 Au
5 17.11 comp4144_c0_seq1_m.978 Au
5 17.11 comp17230_c2_seq1_m.32666 Au
5 17.11 comp14346_c0_seq1_m.25168 Au
5 17.11 comp10987_c1_seq1_m.22210 Au
5 17.11 comp60023_c0_seq1_m.11792 Au
5 17.11 comp47506_c0_seq1_m.11505 Au
5 17.11 comp80075_c0_seq1_m.12273 Au
5 17.11 comp18539_c1_seq1_m.17443 Au
5 17.11 comp16847_c0_seq1_m.34692 Au
5 17.11 comp9066_c0_seq1_m.3899 Au
5 17.11 comp10818_c0_seq2_m.35808 Au
5 17.11 comp15214_c0_seq1_m.16301 Au
5 17.11 comp10987_c0_seq1_m.22209 Au
5 17.11 comp11425_c0_seq1_m.5433 Au
5 17.11 comp14253_c0_seq1_m.23789 Au
5 17.11 comp16100_c0_seq1_m.31705 Au
5 17.11 comp16596_c0_seq1_m.33382 Au
5 17.11 comp16244_c0_seq1_m.29256 Au
5 17.11 comp14738_c0_seq1_m.7793 Au
5 18.96 comp16797_c0_seq1_m.22305 Au
5 18.96 comp16974_c0_seq1_m.37003 Au
5 18.96 comp5028_c0_seq1_m.1633 Au
5 18.96 comp6708_c0_seq1_m.2479 Au
5 18.96 comp4997_c0_seq1_m.16284 Au
5 18.96 comp16382_c0_seq1_m.8908 Au
5 18.96 comp14071_c0_seq1_m.7316 Au
5 18.96 comp12663_c0_seq1_m.17740 Au
5 18.96 comp13497_c0_seq1_m.6940 Au
5 18.96 comp76908_c0_seq1_m.12219 Au
5 18.96 comp7180_c0_seq1_m.2782 Au
5 18.96 comp13464_c0_seq1_m.6913 Au
5 18.96 comp11959_c0_seq1_m.5822 Au
5 18.96 comp15349_c0_seq1_m.8231 Au
5 18.96 comp10919_c0_seq1_m.5111 Au
5 18.96 comp44966_c0_seq1_m.11432 Au
5 18.96 comp18523_c0_seq1_m.16061 Au
5 18.96 comp9069_c0_seq1_m.25794 Au
5 18.96 comp18631_c0_seq1_m.26734 Au
5 18.96 comp15612_c0_seq1_m.29354 Au
5 18.96 comp15632_c0_seq1_m.8439 Au
5 18.96 comp18381_c0_seq1_m.33985 Au
5 18.96 comp10806_c0_seq1_m.5044 Au
5 18.96 comp17886_c0_seq4_m.20523 Au
5 18.96 comp4957_c0_seq1_m.1575 Au
5 18.96 comp6918_c0_seq1_m.2637 Au
5 18.96 comp12480_c0_seq1_m.6193 Au
5 18.96 comp8170_c1_seq1_m.34673 Au
5 18.96 comp9013_c0_seq1_m.3862 Au
5 18.96 comp10273_c0_seq2_m.16999 Au
5 18.96 comp12480_c0_seq1_m.6194 Au
5 18.96 comp10145_c0_seq1_m.4584 Au
5 18.96 comp18412_c0_seq1_m.37205 Au
5 18.96 comp17596_c0_seq2_m.32485 Au
5 18.96 comp13921_c0_seq1_m.29614 Au
5 18.96 comp16105_c0_seq1_m.8740 Au
5 18.96 comp18813_c0_seq1_m.31484 Au
5 18.96 comp11032_c0_seq1_m.5183 Au
5 18.96 comp17886_c0_seq2_m.20529 Au
5 18.96 comp14578_c0_seq1_m.7695 Au
